candidate_id,skills,qualification,experience_level,job_role,College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,qualification_simple,experience_level_clean,job_role_clean,skills_count,programming_skills_count
,Unknown,Unknown,Unknown,Unknown,CLG0016,124.0,7.93,8.4,4.0,Yes,1.0,4.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,71.0,8.03,8.03,9.0,No,3.0,4.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0025,108.0,6.0,5.67,3.0,Yes,5.0,2.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0015,97.0,6.72,6.9,6.0,No,7.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,102.0,9.23,7.55,5.0,No,10.0,10.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,94.0,5.44,5.01,9.0,Yes,2.0,2.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,101.0,9.29,9.64,6.0,No,5.0,1.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,102.0,7.42,7.75,2.0,No,5.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0039,91.0,9.19,9.16,4.0,Yes,0.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0087,86.0,6.59,6.65,5.0,Yes,5.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,93.0,6.69,6.9,9.0,Yes,0.0,8.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,103.0,8.76,8.94,1.0,Yes,5.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,100.0,8.92,8.44,9.0,Yes,3.0,2.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,112.0,6.15,5.77,10.0,No,4.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,92.0,9.86,9.52,1.0,No,0.0,8.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,104.0,5.42,5.68,1.0,No,0.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,114.0,5.34,5.28,4.0,No,8.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0038,117.0,7.98,8.03,6.0,No,5.0,4.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0079,99.0,8.61,8.88,2.0,No,9.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0087,100.0,7.54,9.64,1.0,No,9.0,10.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0042,102.0,7.02,7.27,4.0,Yes,5.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0005,82.0,5.13,5.07,8.0,No,4.0,1.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0041,97.0,8.01,7.89,6.0,No,5.0,6.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,111.0,6.45,6.28,5.0,Yes,7.0,1.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0062,109.0,7.16,7.62,1.0,No,6.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0093,95.0,7.44,7.71,3.0,No,6.0,3.0,2.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0083,103.0,5.32,4.84,7.0,Yes,8.0,2.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,87.0,7.43,7.89,10.0,Yes,8.0,7.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0087,110.0,7.13,7.41,3.0,No,8.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0028,98.0,8.56,8.21,5.0,No,0.0,7.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0081,95.0,8.23,7.81,6.0,Yes,10.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,94.0,5.93,5.74,9.0,No,10.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0061,99.0,6.03,6.15,3.0,No,5.0,10.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,93.0,6.26,6.38,6.0,No,4.0,2.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0017,109.0,5.89,5.67,6.0,No,7.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0065,94.0,8.29,8.24,9.0,Yes,10.0,9.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,123.0,9.97,9.68,9.0,Yes,9.0,8.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0070,121.0,8.26,7.81,7.0,Yes,7.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0015,86.0,8.03,8.05,9.0,No,7.0,8.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0006,101.0,7.05,6.9,4.0,Yes,4.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0018,90.0,6.56,6.6,10.0,No,9.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0088,95.0,9.56,10.01,1.0,No,10.0,3.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,130.0,9.85,9.49,1.0,Yes,9.0,1.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0083,95.0,7.48,6.98,2.0,No,0.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0058,105.0,7.54,6.03,10.0,No,3.0,8.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0092,108.0,8.85,8.81,3.0,Yes,6.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0023,84.0,5.66,5.87,2.0,No,1.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0088,87.0,8.83,8.91,4.0,Yes,6.0,5.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0027,81.0,9.09,7.55,8.0,No,4.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0077,86.0,5.62,5.47,3.0,No,5.0,6.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0075,57.0,9.88,9.69,4.0,No,5.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0015,108.0,9.93,9.81,2.0,Yes,4.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0030,130.0,9.68,9.79,1.0,Yes,9.0,5.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0006,102.0,7.48,7.15,8.0,No,6.0,2.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0025,78.0,6.23,6.5,7.0,No,3.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0031,90.0,7.91,7.99,10.0,No,0.0,9.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,93.0,7.1,6.87,2.0,No,8.0,7.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0068,84.0,6.03,6.03,8.0,No,6.0,10.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0079,112.0,7.12,7.58,10.0,No,8.0,2.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,112.0,8.32,7.84,3.0,No,5.0,1.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0014,82.0,5.35,5.05,7.0,Yes,8.0,1.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,110.0,6.67,6.62,1.0,No,6.0,1.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0087,122.0,7.54,5.23,3.0,No,1.0,6.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0069,128.0,8.75,8.46,9.0,No,10.0,5.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0026,142.0,8.2,7.55,4.0,No,1.0,7.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,86.0,5.31,5.45,1.0,Yes,3.0,5.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0042,142.0,9.82,10.2,6.0,No,8.0,9.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0048,94.0,5.11,4.94,1.0,No,6.0,1.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,91.0,7.95,8.28,10.0,Yes,8.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0067,104.0,8.88,8.76,1.0,No,3.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0018,91.0,8.94,8.69,2.0,No,8.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0086,105.0,5.17,5.58,3.0,Yes,6.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0028,80.0,7.54,9.12,2.0,No,7.0,2.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0030,96.0,9.59,10.03,8.0,No,0.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,119.0,7.81,7.77,6.0,Yes,8.0,4.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0073,99.0,7.41,7.9,1.0,No,7.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0065,102.0,7.54,5.26,6.0,Yes,0.0,2.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0036,107.0,7.81,7.55,1.0,No,7.0,7.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0021,117.0,7.05,6.56,9.0,Yes,4.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,75.0,8.86,8.86,3.0,Yes,2.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0054,108.0,7.02,7.26,6.0,No,7.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0028,95.0,8.42,8.7,1.0,No,10.0,10.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0100,102.0,5.51,5.17,2.0,No,10.0,10.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0032,115.0,5.66,5.58,6.0,Yes,5.0,2.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0058,82.0,5.7,5.62,6.0,No,7.0,3.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0070,84.0,5.23,4.83,7.0,Yes,4.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0023,70.0,7.71,7.55,4.0,No,7.0,8.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,91.0,8.97,9.28,7.0,No,2.0,8.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0064,119.0,8.05,7.85,4.0,Yes,9.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0086,98.0,7.87,7.8,4.0,No,5.0,8.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0031,79.0,8.4,8.86,4.0,No,5.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0019,92.0,6.7,6.23,10.0,No,3.0,4.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,77.0,6.81,6.9,10.0,Yes,4.0,4.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0008,83.0,6.57,6.81,8.0,Yes,6.0,4.0,2.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0084,105.0,8.56,8.82,2.0,Yes,0.0,1.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0064,82.0,5.81,6.03,8.0,No,7.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0088,116.0,5.07,5.3,10.0,No,10.0,10.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,100.0,7.98,7.54,1.0,No,2.0,10.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0041,101.0,9.71,9.74,7.0,No,6.0,4.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0051,95.0,8.05,8.33,7.0,No,8.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0007,111.0,8.91,8.5,6.0,Yes,1.0,1.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0052,111.0,8.36,7.87,4.0,Yes,9.0,3.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,105.0,7.49,7.8,5.0,No,9.0,1.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0091,108.0,8.59,8.8,1.0,No,6.0,5.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,96.0,9.12,9.03,2.0,Yes,0.0,6.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0017,108.0,6.12,6.56,10.0,No,4.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0005,94.0,6.68,6.95,7.0,No,10.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0060,100.0,6.12,6.59,2.0,No,6.0,7.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0073,95.0,7.26,7.69,8.0,Yes,4.0,1.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0070,93.0,9.43,9.41,7.0,No,4.0,4.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0008,89.0,6.73,6.98,10.0,Yes,5.0,10.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0044,107.0,6.87,7.04,8.0,No,9.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0026,119.0,9.3,9.61,4.0,No,9.0,9.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0048,117.0,7.58,7.87,1.0,Yes,10.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,81.0,7.68,7.33,7.0,Yes,10.0,2.0,4.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0026,119.0,7.54,9.03,1.0,No,5.0,8.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0058,95.0,7.45,7.22,7.0,Yes,9.0,7.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0067,109.0,8.41,8.73,9.0,No,1.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0058,86.0,5.43,5.74,5.0,No,9.0,3.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0025,102.0,5.89,5.89,6.0,Yes,10.0,2.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0015,104.0,7.02,7.1,1.0,Yes,9.0,2.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,77.0,7.47,7.8,8.0,No,8.0,3.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0096,109.0,9.83,9.64,4.0,No,2.0,3.0,2.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0096,120.0,9.85,9.4,8.0,No,0.0,10.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0006,97.0,9.26,9.24,6.0,No,10.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,120.0,6.58,6.99,3.0,No,5.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0023,97.0,9.82,10.11,3.0,No,8.0,2.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0093,100.0,8.45,8.32,4.0,No,5.0,6.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0007,66.0,6.96,6.52,9.0,Yes,6.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0062,136.0,8.51,8.65,9.0,No,5.0,7.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0030,122.0,5.08,5.41,5.0,Yes,10.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0080,95.0,5.73,5.89,7.0,No,5.0,8.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0001,70.0,9.15,9.08,9.0,No,1.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0077,104.0,8.23,7.85,1.0,No,2.0,10.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0036,78.0,6.82,7.23,2.0,No,2.0,5.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0001,106.0,7.5,7.28,6.0,No,7.0,10.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0022,106.0,9.53,9.25,6.0,No,3.0,4.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0093,85.0,8.16,8.48,7.0,Yes,0.0,7.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0062,116.0,6.99,7.47,6.0,Yes,1.0,3.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0080,112.0,5.6,5.76,10.0,No,8.0,6.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0044,114.0,6.47,6.59,8.0,No,1.0,2.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,100.0,9.89,9.71,1.0,Yes,8.0,4.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0089,78.0,7.19,6.71,9.0,No,4.0,5.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0038,114.0,7.36,7.05,10.0,Yes,3.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0022,95.0,7.49,7.57,6.0,No,3.0,3.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0041,79.0,9.42,9.07,5.0,No,2.0,8.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,100.0,8.02,8.4,8.0,No,1.0,5.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,131.0,8.47,8.16,4.0,Yes,7.0,1.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0010,99.0,6.95,6.97,9.0,No,5.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0099,132.0,5.15,5.16,5.0,Yes,8.0,8.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0088,101.0,9.65,9.75,1.0,Yes,1.0,8.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0050,94.0,9.75,9.58,8.0,Yes,0.0,2.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,90.0,9.75,10.12,9.0,No,7.0,9.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0047,124.0,9.72,9.66,5.0,No,7.0,10.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0046,88.0,9.08,9.28,5.0,Yes,4.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0074,111.0,8.42,8.56,6.0,No,1.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0020,91.0,9.22,8.84,9.0,Yes,9.0,8.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0076,93.0,8.0,8.12,5.0,Yes,4.0,8.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0060,115.0,5.67,5.72,2.0,No,7.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0023,94.0,6.96,7.36,3.0,No,5.0,1.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0023,93.0,9.86,10.24,10.0,Yes,1.0,9.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0073,116.0,6.76,6.41,3.0,Yes,5.0,10.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0062,123.0,9.34,8.92,6.0,No,2.0,3.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0004,109.0,5.47,5.26,8.0,No,8.0,1.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0093,90.0,6.67,7.16,6.0,Yes,2.0,7.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0027,92.0,6.75,6.27,5.0,Yes,0.0,10.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0093,101.0,5.26,5.43,10.0,Yes,5.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0057,104.0,5.6,5.71,2.0,No,0.0,2.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0068,85.0,7.54,6.12,9.0,Yes,5.0,1.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,110.0,9.19,8.91,10.0,Yes,9.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,100.0,5.32,5.05,8.0,Yes,3.0,1.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0057,74.0,6.49,6.42,5.0,Yes,6.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0043,86.0,5.05,4.65,6.0,No,6.0,1.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0048,92.0,8.48,8.05,9.0,Yes,6.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
